created_at	text	user_id
6/5/14 9:52	Behind P.O.W.’s Release: Urgency and Opportunity http://t.co/K4UCCt5JZy	nytimes
6/5/14 9:11	The World Cup draw was unfair. What if there were a better way? http://t.co/TqBfESkzuT http://t.co/dpzoe7iB9Q	nytimes
6/5/14 9:02	Senators Show Frustration After Briefing on Ex-P.O.W. http://t.co/otuFjzFCkg	nytimes
6/5/14 9:31	Machine Learning: Mirrorless Camera Reviews: Fujifilm X-T1 and Sony Alpha NEX 5T http://t.co/TnuPoKtKjI	nytimes
6/5/14 9:08	Critic’s Notebook: ‘Sacro GRA’ Highlights the Open Roads Film Festival http://t.co/aLm3vFqQZM	nytimes
6/5/14 8:12	"James Bond gets all the glory, but Pussy Galore wore it best http://t.co/whx9uRgkot"	nytimes
6/5/14 8:44	Europe Likely to Get Negative Interest Rates. What Does That Even Mean? http://t.co/dTfdQ7hRLb	nytimes
6/5/14 8:05	"3 Officers Killed, 2 Injured in Canada Shooting http://t.co/YaTF2NbBWn"	nytimes
6/5/14 7:02	Inquiry Urged on Site Called Mass Grave of Irish Babies http://t.co/0RjlSrT3BJ	nytimes
6/5/14 7:23	Single Dose of Antibiotic Found Effective in Quelling MRSA http://t.co/ydEFvE4xyh	nytimes
6/5/14 6:03	Boehner Calls for More Action on V.A. Scandal http://t.co/LQYDuhfnuq	nytimes
6/5/14 6:56	You can't understand sexual violence in India without understanding the caste system http://t.co/APh3iqMOQK via @nytopinion	nytimes
6/5/14 5:23	Critic’s Notebook: A Potential Solution for Developers at St. John the Divine http://t.co/qZfZMjcqn6	nytimes
6/5/14 5:18	"After Bribery Scandal, High-Level Departures at Walmart http://t.co/yCHQq1RQdb"	nytimes
6/5/14 5:43	Criticism Over Troop Withdrawal Emerges From Beyond G.O.P. http://t.co/90AAi13iII	nytimes
6/5/14 4:56	"Kings 3, Rangers 2: Kings Climb Out of Hole as Rangers Fall Into One http://t.co/eCvCpIYQQk"	nytimes
6/5/14 4:19	Suspect Is Arrested in Stabbing of 2 Brooklyn Children http://t.co/aRM500qQoY	nytimes
6/5/14 3:15	People are streaming broadcast television on their smartphones in record numbers http://t.co/070kg4Q9F3	nytimes
6/5/14 3:00	"""We cannot win this World Cup, because we are not at that level yet."" - Jurgen Klinsmann http://t.co/YZF6Jx2wRd"	nytimes
6/3/14 23:55	"The Public Editor's Journal: The Reporter, the Source, and the Supreme Court http://t.co/qOzFkOVStM"	nytimes
6/3/14 23:02	New York City Teachers Vote to Approve 9-Year Contract http://t.co/9dmVpVH2du	nytimes
6/3/14 23:24	"In Brooklyn, Scarcella’s Cases Continue to Face Review http://t.co/EID5Gb3UQb"	nytimes
6/3/14 21:55	These Chiles? Nothing to Fear http://t.co/zMPf7kifPz	nytimes
6/3/14 21:44	De Blasio Criticizes Housing Authority as Search for Brooklyn Attacker Continues http://t.co/gt15i1zTqs	nytimes
6/3/14 20:20	Friends of Moner Mohammad Abusalha Saw No Indications http://t.co/2vs223uX4I	nytimes
6/3/14 20:15	T Magazine: The Woman on Top of the World http://t.co/G5ErgITCcQ	nytimes
6/3/14 19:12	HistorySource: Marilyn Monroe’s World War II Drone Program http://t.co/u66SB3rxBH	nytimes
6/3/14 19:51	What does Beyoncé mean? What doesn't she mean. http://t.co/H1zNyu3ayJ (Photo: Juergen Teller) http://t.co/wbETcTvRgn	nytimes
6/3/14 19:34	"For One Tiananmen-Era Student, a Very Different Path to Power http://t.co/cxACAJR8Cf"	nytimes
6/3/14 18:11	"This Land: Not Official, but Still a Wisconsin Pardon http://t.co/dz1CJGDhoW"	nytimes
6/3/14 18:00	Listening Post: U.N. Cables Reveal Turning Point in Rwanda Crisis http://t.co/wgBcQoc4As	nytimes
6/3/14 17:14	Sharapova and Bouchard Gain French Open Semifinals http://t.co/pOpPSPPtlP	nytimes
6/3/14 17:39	Israel ‘Troubled’ by U.S. Plan to Work With Palestinian Unity Government http://t.co/ypwROMJ17Y	nytimes
6/3/14 17:35	"Bits Blog: WWDC Dissected: A New Era for Apple, but an End for Some Apps http://t.co/mtKTZK9MbB"	nytimes
6/3/14 16:00	Obama Defends Swap of Taliban for American P.O.W. http://t.co/K3bWZXIrRD	nytimes
6/3/14 16:26	Guilty Plea in Ex-Charlotte Mayor Corruption Case http://t.co/GhmkRM3SEh	nytimes
6/3/14 16:52	Ex-Mayor of Charlotte Pleads Guilty to Fraud http://t.co/voKKdmjxFr	nytimes
6/3/14 16:50	"One Party, Two Factions: South’s Republicans Look a Lot Like Its 1970s Democrats http://t.co/hiHhCNJnCp"	nytimes
6/3/14 16:30	"Thanks to Facebook and Instagram, oversharing one's personal life feels as authentic as reality TV http://t.co/4yUauIJAJ4"	nytimes
6/3/14 16:53	"They all share a horse named California Chrome, and they all fell hard for him in their own way http://t.co/uSUUTBjAmX"	nytimes
6/3/14 15:42	Does handwriting matter? More than you might think http://t.co/Wwjntvf2wR	nytimes
6/3/14 15:03	Global Health: No Nation Has Lowered Obesity Rate in 33 Years http://t.co/WuqBZZF0Nr	nytimes
6/3/14 14:42	Essay: Filing by Computer: A Pillow Helped http://t.co/qUqClMtjkn	nytimes
6/3/14 14:16	Altaf Hussain Controls M.Q.M. Party From Exile http://t.co/stpC8h7ryv	nytimes
6/3/14 14:00	Share your predictions about who will win at the 2014 Tony Awards http://t.co/Y5f1g20g1N	nytimes
6/3/14 14:00	Busy morning? Here's what you need to know to start your day. http://t.co/Ifx3rqpmri via @nytnow	nytimes
6/3/14 14:37	Out There: A Star-Gazing Palace’s Hazy Future http://t.co/jXyltk0uzG	nytimes
6/3/14 13:30	Jurgen Klinsmann gambles on Michael Bradley's scoring prowess for U.S. soccer http://t.co/FODMWiTgvI	nytimes
6/3/14 13:03	We're chatting w/NYT's Coral Davenport at 12 pm ET about Obama's climate change policy. Please send your questions to @thecaucus	nytimes
6/3/14 13:55	Republicans Weigh Odds in Primaries in Iowa and Mississippi http://t.co/T4XRzVoXVv	nytimes
6/3/14 12:30	Busy morning? Here's what you need to know to start your day. http://t.co/u5wcskuZmK via @nytnow	nytimes
6/3/14 12:47	Obama Defends Swap of Taliban for American P.O.W. http://t.co/V9eIJbrf6V	nytimes
6/3/14 12:11	"After Deadline Blog: The Small Stuff, Again http://t.co/TT6g6zNujQ"	nytimes
6/3/14 11:40	New York Today: Summons Season http://t.co/4gg0ZKYjW2	nytimes
6/3/14 11:00	Busy morning? Here's what you need to know to start your day. http://t.co/pC2tybYEIz via @nytnow	nytimes
6/3/14 11:29	New Fighting Reported in Eastern Ukraine http://t.co/sYBBxseVqn	nytimes
6/3/14 11:55	"In Debate Over Coal, Lessons From ’90s Tobacco Fight http://t.co/sF4yLqZzbs"	nytimes
6/3/14 11:08	Automating Cybersecurity http://t.co/gpIW0fZk2n	nytimes
6/3/14 11:18	Euro Zone Edges Closer to Dreaded Deflation http://t.co/C80zn37FG8	nytimes
6/3/14 10:31	Strategy and Objectives for Gaining Soldier’s Release Shifted Over Time http://t.co/P1mVtv6GNh	nytimes
6/3/14 10:20	Your Fellow Americans: How to Succeed in Washington Without Really Trying http://t.co/MAhtgSHDZ5	nytimes
6/3/14 10:21	City Room: New York Today: Summons Season http://t.co/I8lwu7vXD1	nytimes
6/3/14 10:47	"Obama, in Warsaw, Pledges Solidarity With Eastern Europe http://t.co/7GSIXHPSqN"	nytimes
6/3/14 9:38	"Fearing Converts to Terrorism, France Intercepts Citizens Bound for Syria http://t.co/8kLmehlWYV"	nytimes
6/3/14 9:17	"Amid Fear and Pressure, Syrians Vote for President http://t.co/Bk289rXuOP"	nytimes
6/3/14 9:59	"In California Chrome’s Barn, a Hopeful Network of Relative Strangers http://t.co/X6ecHhB5Bi"	nytimes
6/3/14 8:15	Report Calls for Huge Investment in Energy Development http://t.co/j3pgrxj0S5	nytimes
6/3/14 8:36	"Hospital Charges Surge for Common Ailments, Data Shows http://t.co/y6TYF9Z3im"	nytimes
6/3/14 7:18	Anger Among Indians After Killings of 2 Girls http://t.co/COJOIqbOod	nytimes
6/3/14 7:45	Recorded noise might offer clues to missing plane http://t.co/7glRrluTP3	nytimes
6/3/14 7:54	"Citing Pressure and Threats, Egypt’s Answer to Jon Stewart Calls It Quits http://t.co/cWBlWUp3PW"	nytimes
6/3/14 6:20	Calling an ordinary health problem a disease leads to bigger problems http://t.co/XLyQXvJfdx	nytimes
6/3/14 6:41	"At Belmont Stakes, Tom Durkin Will Try a Final Time for a Triple Crown Call http://t.co/hA12C6VNsQ"	nytimes
6/3/14 6:56	A Long Island Institution Is Cooling Its Ovens http://t.co/kFJY6jjaNj	nytimes
6/3/14 5:12	De Blasio Family Begins Move to Gracie Mansion http://t.co/rrrCe4HLQL	nytimes
6/3/14 5:59	Bowe Bergdahl’s Vanishing Before Capture Angered His Unit http://t.co/gD6ayvekFR	nytimes
6/3/14 4:50	"Birds Leave Nest Involuntarily, and Oakland Fumes http://t.co/ngUwFsMOEE"	nytimes
6/3/14 4:20	How to get girls into coding http://t.co/7fI1roXMvL via @nytopinion http://t.co/XMa8OyHM4L	nytimes
6/3/14 4:30	"Seattle approves $15 minimum wage, setting a new standard for big cities http://t.co/c2PBZLKpQe"	nytimes
6/3/14 4:10	"After 5 months of sales, Colorado sees the downside of a legal high http://t.co/oqIOK4JZwK"	nytimes
6/3/14 3:00	Why you hate work http://t.co/hkFs0mkbnJ http://t.co/OcRfYoM6CR	nytimes
6/3/14 3:30	A journey north to explore how the U.S. has been changed by immigration http://t.co/YWiPOyJP0u http://t.co/TdarzlABSt	nytimes
6/3/14 3:59	"Yes, all men: Fighting sexism and misogyny isn't just women's work http://t.co/nrF7Z55huf"	nytimes
6/3/14 3:10	Neighbors don't love the 33-foot-tall statue of a naked woman ripped open to reveal a fetus http://t.co/OyekUtC6ej	nytimes
6/3/14 3:09	"After a 6-year-old and 7-year-old were stabbed, apparently at random, a community searches for a killer http://t.co/PI79sp8qQF"	nytimes
6/3/14 3:40	In Internet-connected home can make your life more convenient. But what happens when hackers knock? http://t.co/SzwFSMEjJx	nytimes
6/3/14 3:50	"One night a week, a hidden lap dance party opens up in Manhattan (Photo: Richard Perry/NYT) http://t.co/EJAUzWCfqB http://t.co/NdvkKJFc81"	nytimes
6/3/14 3:04	DealBook: French Officials Twist U.S. Arms in Bank Inquiry http://t.co/lBQsSjgGMe	nytimes
6/3/14 3:20	A tattoo parlor in Maryland gives women with breast cancer a realistic nipple replacement http://t.co/j4WkoWNk4m	nytimes
6/3/14 2:40	Is global warming real? Most Americans say yes http://t.co/LAsMy9cbjV	nytimes
6/3/14 2:50	Does handwriting matter? More than you might think http://t.co/xA27YShBz7	nytimes
6/3/14 1:00	"Challenger, Columbia, and the nature of calamity http://t.co/XLivOohKQs"	nytimes
6/3/14 1:01	New U.S. Effort to Aid Unaccompanied Child Migrants http://t.co/6sExaMwlhw	nytimes
6/5/14 3:46	You're locked in a room and you've only got 60 minutes to escape http://t.co/J7ldGTcYzV	nytimes
6/5/14 3:30	"Next time you work out, try to have fun http://t.co/eIqwpQVmbC"	nytimes
6/5/14 3:58	"""This is not your boyfriend's shirt. This is your shirt."" http://t.co/NjmGAiSIF9"	nytimes
6/5/14 2:15	For weeks a boy's brain was swelling with fluid. An experimental DNA test saved him http://t.co/z14wJ9zCEs	nytimes
6/5/14 2:31	Don Zimmer Dies at 83; Spent 60 Years in Baseball http://t.co/P759viMojO	nytimes
6/5/14 2:03	The NYT obituary for Don Zimmer http://t.co/ezpXMq1u70	nytimes
6/5/14 2:47	A journey north to explore how the U.S. has been changed by immigration http://t.co/SFfWCDgItb http://t.co/bPZMTZVKUn	nytimes
6/5/14 2:32	The World Cup draw was unfair. What if there were a better way? http://t.co/63Zrh8FwBg http://t.co/qleUvxQ5Rf	nytimes
6/5/14 1:00	Walmart executives who held upper management jobs during a corruption scandal have quietly departed http://t.co/M12pdxkQ4O	nytimes
6/5/14 1:59	Rebel fighters in Ukraine's troubled east scored a major victory http://t.co/XZV0OrZ76y	nytimes
6/5/14 1:47	"In a video released by the Taliban, Bowe Bergdahl is told ""Don't come back"" as he is released http://t.co/rOOcdEllwi"	nytimes
6/5/14 1:16	"""Military attack is not a priority for Americans now,"" Iran's supreme leader said http://t.co/IzzCp6ZGNN"	nytimes
6/5/14 1:28	Spurs and Heat Starting Where What-Ifs Left Off http://t.co/x59nxCbpn0	nytimes
6/5/14 0:43	A NYT reporter went biking around Tiananmen Square with a video camera. He got caught: http://t.co/8Yri3LcqCz	nytimes
6/5/14 0:15	Mississippi primary is headed to a runoff between a six-term senator and his Tea Party challenger http://t.co/grVNKr0TfH                    n	ytimes
6/5/14 0:28	The fight over sugary drinks could determine whether NYC remains a pioneer in public health http://t.co/NSrqqaLsGu	nytimes
6/5/14 0:41	"Open Source: Assad’s Soft-Focus Vision for Syria, as Seen on YouTube http://t.co/kTQ3pDX7dC"	nytimes
6/3/14 0:14	Inquiry Finds Violations by Ex-Brooklyn Prosecutor and Judge in Campaign http://t.co/lpW2Fl5K2K	nytimes
6/3/14 0:47	Recalling Maya Angelou’s Love of Cooking http://t.co/8zfahhoyWW	nytimes
6/3/14 0:00	"25 years later, new details emerge of army's chaos before Tiananmen Square http://t.co/cyX463xX1O"	nytimes
6/3/14 0:30	"Drink these wines, then talk about them with @EricAsimov in Wine School http://t.co/clKbmSlvLi"	nytimes
6/4/14 23:43	"In Ukraine, Separatist Militia With Russian Fighters Holds a Key http://t.co/G7u41QJYtu"	nytimes
6/4/14 23:21	Police Link Knife Recovered in Children’s Stabbing to Offender in DNA Registry http://t.co/60Ehegbq9N	nytimes
6/4/14 23:59	A 16-year-old staggered toward a police station after he was shot. No one could save him http://t.co/Dbh2zovPOT	nytimes
6/4/14 22:30	"For fans of Zara, there's nothing wrong with zimitation http://t.co/zqc22LaTkt"	nytimes
6/4/14 22:30	DealBook: Sprint and T-Mobile Agree on Terms of $32 Billion Deal http://t.co/9xbFbJCV5r	nytimes
6/4/14 22:15	Your Evening Briefing is ready for you. http://t.co/9VXMRpRXmA via @nytnow	nytimes
6/4/14 21:30	"""This is not your boyfriend's shirt. This is your shirt."" http://t.co/dxlWOXOx3X"	nytimes
6/4/14 21:04	DealBook: Appeals Court Overturns Decision to Reject S.E.C.-Citigroup Settlement http://t.co/vrkPpqPXV0	nytimes
6/4/14 21:17	"In First, Quick DNA Test Diagnoses a Boy’s Illness http://t.co/3F1oVJNJ2d"	nytimes
6/4/14 21:53	N.R.A. Backs Away From Criticism of Open-Carry Advocates http://t.co/ixqsVfBfCt	nytimes
6/4/14 21:59	"James Bond gets all the glory, but Pussy Galore wore it best http://t.co/WdZbxlSpwg"	nytimes
6/4/14 21:46	How the NYT reported on 11 Triple Crown winners http://t.co/0nF49qI50I	nytimes
6/4/14 21:38	Supreme Court Rebuffs Call to End Same-Sex Marriages in Oregon http://t.co/5yhVu4Hbp5	nytimes
6/4/14 21:16	"In a Broadway theater that last put on ""Annie,"" Tupac Shakur's songs have been woven into a musical http://t.co/ElgkdwizMb"	nytimes
6/4/14 20:03	Photo from 1983: Peekaboo http://t.co/aaVMKbigoY	nytimes
6/4/14 20:24	Venice Mayor Is Arrested on Corruption Charges http://t.co/Tqb52AsVyp	nytimes
6/4/14 19:15	The great zebra migration http://t.co/lPaSNsi6eX	nytimes
6/4/14 19:23	"New York and L.A.: Together Again, in a Sports Final http://t.co/Y8woFNArPE"	nytimes
6/4/14 19:43	How Jurgen Klinsmann Plans to Make U.S. Soccer Better (and Less American) http://t.co/UBGmZttCAR	nytimes
6/4/14 19:02	The Getaway: How Not to Pay the Price for Free Wi-Fi http://t.co/ViMmYCTlsm	nytimes
6/4/14 18:28	You're locked in a room and you've only got 60 minutes to escape http://t.co/8KbARgiKkY	nytimes
6/4/14 18:15	"TV Apps Are Soaring in Popularity, Report Says http://t.co/83Fiu7DbRY"	nytimes
6/4/14 18:59	"If Henrik Lundqvist has to use his head to stop the puck, he will http://t.co/0WfOhYsky5 http://t.co/2tpzNMQjrf"	nytimes
6/4/14 18:03	"Hillary Clinton says she has ""moved on"" from the Monica Lewinsky scandal http://t.co/jUOdrWlhuh"	nytimes
6/4/14 18:16	A Fight to Limit Sugary Drinks Enters Its Final Round http://t.co/xfsZ2uuarf	nytimes
6/4/14 17:44	A journey north to explore how the U.S. has been changed by immigration http://t.co/HjfrgpyK6P http://t.co/AmvQeiBpi6	nytimes
6/4/14 17:33	Losing Weight May Require Some Serious Fun http://t.co/VFztQr1jgA	nytimes
6/4/14 17:06	"A few years ago, Beyoncé was like any other record-breaking pop star. Then something changed. http://t.co/q1V3IuDdBL http://t.co/E1TREWoPVH"	nytimes
6/4/14 17:17	The NYPD and Manhattan D.A. have begun an unusually close partnership to drive down crimes other than murder http://t.co/zCBXX9JTKl	nytimes
6/4/14 16:46	"If you're not having fun when you work out, you may have trouble losing weight http://t.co/PcvYyu6qEQ"	nytimes
6/4/14 16:47	ArtsBeat: Musée Picasso in Paris Names New President http://t.co/2i9URGZsKT	nytimes
6/4/14 16:05	‘Holler if Ya Hear Me’ Uses Songs by Tupac Shakur http://t.co/S1rUkhPYQW	nytimes
6/4/14 16:19	Obama is on the defensive for claiming he had the authority to swap 5 detainees for Bowe Bergdahl http://t.co/vdouDOCRIi	nytimes
6/4/14 16:29	The World Cup draw was unfair. What if there was a better way? http://t.co/YS1mjM8Voe http://t.co/YbteZTb4CF	nytimes
6/4/14 15:08	"Midterm Calculus: Democrats Shouldn’t Dream in Mississippi, Where a Runoff Looms http://t.co/oVqBIMCBp9"	nytimes
6/4/14 15:45	California Chrome Draws No. 2 Post for Belmont Stakes http://t.co/x6oyFyEMQS	nytimes
6/4/14 15:44	Did the search for Sgt. Bowe Bergdahl cost the lives of American soldiers? http://t.co/sa0WL0yFGc	nytimes
6/4/14 15:20	A NYT reporter went biking around Tiananmen Square today with a video camera. He got caught: http://t.co/nnWwa2ooJx	nytimes
6/4/14 15:29	Dozens of Suspected Gang Members Arrested in Raid of 2 Harlem Housing Projects http://t.co/9QuuyfTqPw	nytimes
6/4/14 14:32	Appeals Court Says Judge Wrongly Rejected S.E.C.-Citigroup Accord http://t.co/uPE49qHR7G	nytimes
6/4/14 14:11	Rebels in Eastern Ukraine Capture Government Posts http://t.co/ilyoYKfzzM	nytimes
6/4/14 14:37	Thad Cochran and Chris McDaniel Tied in Primary http://t.co/mlxgempJN0	nytimes
6/4/14 14:59	"Results from last night's primary elections in Mississippi, Iowa, California and other states http://t.co/CkqeyM3a56"	nytimes
6/4/14 14:19	How the NYT covered the Tiananmen Square crackdown  in China 25 years ago http://t.co/lAYKo6gQNp	nytimes
6/4/14 14:00	Busy morning? Here's what you need to know to start your day. http://t.co/jdMxzQkypx via @nytnow	nytimes
6/4/14 14:10	What happened to one student leader who didn't go to Tiananmen Square in 1989? He got very rich http://t.co/k0XFaZ9hfE	nytimes
6/4/14 14:29	"On Taliban video, Sgt. Bowe Bergdahl is told ""Don't come back"" as he is released http://t.co/Y415GS5jW6"	nytimes
6/4/14 13:44	Wave of Minors on Their Own Rush to Cross Southwest Border http://t.co/7ArXi6DfLL	nytimes
6/4/14 13:24	Sec of State Kerry in Lebanon to Show US Support http://t.co/Z3mSmA69E0	nytimes
6/4/14 13:55	"With 99% of the vote counted in the Mississippi GOP Senate primary, there was no clear winner http://t.co/JESX3z4g7z"	nytimes
6/4/14 12:30	Busy morning? Here's what you need to know to start your day. http://t.co/YqjT8Qx5wa via @nytnow	nytimes
6/4/14 12:51	Day 18: Celebrations of Life http://t.co/qBlRVWCpy7	nytimes
6/4/14 12:16	Hillary Clinton Says She Has ‘Moved On’ From Lewinsky Scandal http://t.co/KXXFF7tbtj	nytimes
6/4/14 11:56	Lithuania Moves Closer to Joining Euro Zone http://t.co/IPaHATnG7B	nytimes
6/4/14 11:30	New York Today: Honoring our Civil Servants http://t.co/Lhz9fgt2FW	nytimes
6/4/14 11:09	Crowds Gather in Hong Kong to Mark 25th Anniversary of Tiananmen Killings http://t.co/e7O3rAxWU7	nytimes
6/4/14 11:00	Busy morning? Here's what you need to know to start your day. http://t.co/BTsVajyRtD via @nytnow	nytimes
6/4/14 10:17	City Room: New York Today: Honoring our Civil Servants http://t.co/ukYQ55n565	nytimes
6/4/14 10:38	Taliban Video Shows Handover of US Soldier http://t.co/CBdS1DKMU9	nytimes
6/4/14 10:58	Taliban Video Shows Handover of U.S. Soldier http://t.co/NAEuOqQkTv	nytimes
6/4/14 9:57	"Sather Is Used to Stanley Cup Finals, if Not With the Rangers http://t.co/CbYSdkgPVA"	nytimes
6/4/14 9:35	Can Bowe Bergdahl Be Tied to 6 Lost Lives? Facts Are Murky http://t.co/AktJcZvmPq	nytimes
6/4/14 9:14	"In Show of Support, Obama Meets With Ukraine Leader http://t.co/YIodKFIPgE"	nytimes
6/4/14 9:10	Open Source: American Jailed in Egypt Appeals to Obama for Help http://t.co/p9CnDE0V7z	nytimes
6/4/14 9:35	Schopfheim Journal: A Growing Challenge for Germans Who Live by Bread Alone http://t.co/xeDq1o4hU5	nytimes
6/4/14 8:26	"Upscale Dairies Grow in India, Promising Safer Milk http://t.co/g4Qr1AvQQ0"	nytimes
6/4/14 8:28	Kashkari Beats Tea Party Foe in California Governor Race http://t.co/3XhL3fGkrP	nytimes
6/4/14 8:06	Restaurant Review: The Simone on the Upper East Side http://t.co/nPELoGNzCA	nytimes
6/4/14 8:49	"Former Prosecutor in Brooklyn Was Consumed by Campaign, Emails Show http://t.co/qT0EVxks1G"	nytimes
6/4/14 7:20	Times Coverage of Tiananmen Square 25 Years Ago http://t.co/PjwhGsIPtv	nytimes
6/4/14 7:46	Ultralow inflation in the euro zone could do more harm than good to economic recovery http://t.co/gjxxuxXe95	nytimes
6/4/14 7:31	Europe Struggles to Avoid Deflation’s Grip http://t.co/7Xt2qS1JwO	nytimes
6/4/14 6:39	"In New Jersey, a Republican Nominee Will Try to Hold On to a Congressional Seat http://t.co/omXHMC5a4K"	nytimes
6/4/14 6:15	Narendra Modi's personal style could reflect his vision for India's future http://t.co/Dre0bwX2W4 via @NYTFashion	nytimes
6/4/14 6:59	"Shot Yards Away From Police Station, a Teenager Collapses and Dies http://t.co/TMjgOs0aVy"	nytimes
6/4/14 4:28	Theater Review: A War on Boredom in ‘The Sonic Life of a Giant Tortoise’ http://t.co/ISd1NTsrL1	nytimes
6/4/14 4:30	"As attentions turn to newer telescopes, a California observatory is fighting to stay relevant http://t.co/kImtvWlkUx"	nytimes
6/4/14 3:50	Michigan Senate Passes Plan to Ease Detroit Pension Cuts http://t.co/AwB0FMY62B	nytimes
6/4/14 3:15	"A few years ago, Beyoncé was like any other record-breaking pop star. Then something changed. http://t.co/83fnHCxIEZ http://t.co/vKG98Zw6GR"	nytimes
6/4/14 3:30	Instagram is rolling out a set of new tools that will let you easily enhance your photos http://t.co/yFarw5XL0X	nytimes
6/4/14 2:00	We picked 52 places to go in 2014. Readers picked a 53rd http://t.co/0WTCfIAkvr	nytimes
6/4/14 2:48	JPMorgan Corporate Challenges See Growth in Popularity and Gamesmanship http://t.co/u8BaNYE1y1	nytimes
6/4/14 2:30	A journey north to explore how the U.S. has been changed by immigration http://t.co/MwsbkjkfHV http://t.co/KeJmoF8OgO	nytimes
6/4/14 3:00	Follow California primary election results as the votes are counted http://t.co/3VnADj8xOm	nytimes
6/4/14 2:59	Relatives of Victims of Drone Strikes Drop Appeal http://t.co/k1r5VewEAP	nytimes
6/4/14 2:01	Prisoner Deal Puts President on Defensive http://t.co/vjAGDVjo9t	nytimes
6/4/14 1:45	"If you can learn to love chiles -- and tame them -- you can use them in your daily cooking, says @bittman http://t.co/5uHSBQ8l6X"	nytimes
6/4/14 1:15	"Photo from 1958: New York's skyline, greatly reduced by fog  http://t.co/uT0POE9cBb"	nytimes
6/4/14 1:19	G.M. Officials Say They Expect Mary Barra Will Be Cleared of Wrongdoing http://t.co/khweFDt5NP	nytimes
6/4/14 0:48	"In Escape Rooms, Video Games Meet Real Life http://t.co/DexuISj43D"	nytimes
6/4/14 0:46	"Analysis by NYT reporters of the votes as they're counted in Mississippi, Iowa and other states http://t.co/11nBJ4a6w6"	nytimes
6/4/14 0:00	Follow Mississippi primary election results as they come in http://t.co/sZzbV5DWU8	nytimes
6/4/14 13:27	"Introducing NYT Opinion, a standalone subscription to our opinion section, and a new iPhone app. Give it a try: http://t.co/rptGpEGz4P"	nytimes
6/5/14 18:48	Breaking News: Senators Announce Accord on Improving Veterans’ Care http://t.co/NgJi6c5GJW	nytimes
6/5/14 17:05	"Breaking News: Bergdahl Walked Away Before, Military Report Says http://t.co/pq6VRUb4Ka"	nytimes
6/5/14 13:11	Breaking News: G.M. Says Its Inquiry Found No Cover-Up on Switch Flaw http://t.co/j1552W5dpa	nytimes
6/5/14 11:53	Breaking News: European Central Bank Cuts Deposit Rate to Negative http://t.co/KAfzJfqj6x	nytimes
6/5/14 0:41	Breaking News: New York Police Arrest Suspect in Child Stabbing Case http://t.co/pEe8R39m4O	nytimes
6/6/14 23:24	Federal Judge Strikes Down Wisconsin's Ban on Gay Marriage http://t.co/Xs1EPiri4p	nytimes
6/6/14 23:20	U.S. to Provide Lawyers for Children Facing Deportation http://t.co/XhxPdcBR1m	nytimes
6/6/14 22:21	T Magazine: Tavi Forever http://t.co/ufFhZpVT5v	nytimes
6/6/14 22:45	The names of the colors of soccer cleats these days sound like smoothie flavors http://t.co/rjy5okqA1a	nytimes
6/6/14 22:59	Australia is the World Cup's unluckiest country http://t.co/e5NxyX2mje http://t.co/75AVgym6W8	nytimes
6/6/14 22:15	How Commencement Speeches Go Viral http://t.co/S16AhJMkcT                                                                                   n	ytimes
6/6/14 21:15	Maybe you need a good cry. We're here to help http://t.co/tXDdm6sD6M	nytimes
6/6/14 21:08	Hundreds Gather to Remember 6-Year-Old Victim of Brooklyn Stabbing http://t.co/qc5FGh3QeM	nytimes
6/6/14 21:59	I was promised flying cars http://t.co/vZK3OdUhjl	nytimes
6/6/14 21:55	Group of Catholic and Orthodox Officials Endorses Marriage for Some Priests http://t.co/bFLWHyPksH	nytimes
6/6/14 21:43	A ‘Modern-Day Knight’ Who Helped Fleeing Tiananmen Activists http://t.co/e6qM3QMJa3	nytimes
6/6/14 20:46	There are 2 types of people in the world: those who despised summer camp and those who loved it http://t.co/CJ5dL6kL04	nytimes
6/6/14 20:27	Photos: The World Cup hairdo hall of fame http://t.co/b2hE9c7VxL	nytimes
6/6/14 20:21	Susan Rice Affirms View That P.O.W. Served With ‘Honor’ http://t.co/fOq0TEhpOL	nytimes
6/6/14 20:27	"One of the more fun scenes from ""The Fault in Our Stars"" http://t.co/tApjnyQryB"	nytimes
6/6/14 20:13	A journey north to explore how the U.S. has been changed by immigration http://t.co/niOCyRrWFA http://t.co/jWypMEbEUX	nytimes
6/6/14 19:59	"The NYT review of ""Orange Is the New Black"" Season 2 http://t.co/zdQXXOrLtm"	nytimes
6/6/14 19:14	G.M. Response to a Fatal Flaw Was to Shrug http://t.co/AOjXiMDXK1	nytimes
6/6/14 19:26	"The NYT review of ""The Fault in Our Stars"" http://t.co/0r0NvrBCI6"	nytimes
6/6/14 19:34	Tavi Gevinson Grows Up http://t.co/Nd79fI6Nkn	nytimes
6/6/14 18:16	"Brooklyn Will Vie to Host 2016 Democratic National Convention, de Blasio Says http://t.co/QiaYgUdZPu"	nytimes
6/6/14 18:43	Photo from 1970: The moment the World Trade Center became the world's tallest building http://t.co/SgAS9tsyZc	nytimes
6/6/14 18:43	"The NYT review of ""Edge of Tomorrow"" http://t.co/hgWKF4ajYi"	nytimes
6/6/14 18:52	State Department Ramps Up Efforts Against Boko Haram http://t.co/roV3BYEOXo	nytimes
6/6/14 17:35	"Eight hours a day, he rescues items that people dropped on the subway tracks http://t.co/wuCnaA3ezG"	nytimes
